"Substrate","ChEBI","TCNumber","InChI"
"sodium(1+)","CHEBI:9175","2.A.36.6.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.13","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.2.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.1.14.22","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.3.14","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.3.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.9","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.6.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.66.1.41","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.21.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.10.1.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.2.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.62.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.1.14.27","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.20.3.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.11.22","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.5.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.66.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.37.2.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.4.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.14.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.10.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.40.6.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.92.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.3.9","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.30.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.62.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.4.5.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.4.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.1.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.2.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.14.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.14","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","9.B.67.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.10.1.19","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.20.2.14","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.86.1.14","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.B.1.1.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.6.9.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.1.9","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.1.14.31","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.3.25","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.20.2.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.5.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.33.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.38.3.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.66.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.10.3.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.62.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.2.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.6.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.2.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.4.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.33.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.4.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.1.7.27","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.30.1.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.24","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.5.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.15","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.5.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.35.2.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.4.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.40.6.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.1.115.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.2.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.38.3.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.5.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.2.1.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.10.1.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.37.2.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.2.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.1.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.27.2.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.37.2.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.2.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.58.2.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.E.1.6.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.1.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.9.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.6.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.C.49.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.5.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.66.1.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.5.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.2.1.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.9.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.3.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.14","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.4.5.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.5.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.2.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.3.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.3.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","9.A.22.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.30.2.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.4.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.7.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.2.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.63.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.10.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.3.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.3.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.4.5.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.58.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.2.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.15.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.41.2.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.50.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.58.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.41.2.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.1.3.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.7.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.2.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.70.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.66.1.37","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.2.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.3.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.3.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.7.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.15.1.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.C.19.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.3.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.6.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.5.23","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.30.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.7.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.18.9.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.7.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.86.3.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.34.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.1.14.30","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.4.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.53.2.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.58.2.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.17","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.3.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.3.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.6.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.3.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.13","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.2.2.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.3.8.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.2.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.4.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.1.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.15.1.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.5.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.4.5.14","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.133.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.2.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.2.3.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.62.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.37.2.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.30.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.6.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.2.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.2.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.20.2.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.1.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.B.1.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.3.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.37.3.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.17.4.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.7.9","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.2.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.8.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.27.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.4.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.3.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.84.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.1.19.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.37.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.41.2.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.3.18","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.134.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.4.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.40.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.3.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.33.1.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.53.3.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.26.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.5.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.38.2.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.17","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.10.1.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.63.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.17","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.37.1.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.58.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.6.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.7.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.17.4.18","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.1.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.53.3.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.14.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.33.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.38.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.2.13","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.2.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.9.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.5.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.5.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.15","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.40.6.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.2.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.14.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.22","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.16","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.5.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.H.1.1.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.5.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.33.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.10.1.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.35.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.35.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.6.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.4.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.E.1.7.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.1.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.16","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.63.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.111.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.1.14","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.B.1.1.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.2.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.15","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.B.1.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.38.4.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.6.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.58.1.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.6.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.62.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.2.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.4.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.9.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.9","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.5.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.61.1.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.104.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.1.9","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.6.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.E.1.6.13","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.58.2.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.62.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.1.11","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.10.1.17","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.10","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.13","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.1.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.18.6.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.10.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.3.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.20.2.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.2.9","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.1.5.24","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.18.6.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.41.2.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.56.1.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.75.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.3.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.31.2.14","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.19.4.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.15.1.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.2.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.2.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.B.1.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.15.1.4","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.97.1.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.3.2.41","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.56.3.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","1.A.17.4.6","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.37.2.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.2.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.4.5","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.47.1.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.18","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.9","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.3.17","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.A.2.1.12","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.36.1.7","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.33.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.15.1.2","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.21.8.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.23.3.1","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.22.6.3","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","3.E.1.6.8","InChI=1S/Na/q+1"
"sodium(1+)","CHEBI:9175","2.A.28.3.4","InChI=1S/Na/q+1"
